data,hora,natureza_acidente,situacao,bairro,endereco,detalhe_endereco_acidente,complemento,bairro_cruzamento,sentido_via,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,natureza,ano,mes,dia,dia_semana,hora_ocorrencia
2020-01-03,08:08:00,COM VÍTIMA,FINALIZADA,IBURA,LAD DA COHAB,Não informado,PROX. A POLICLINICA E ANTIGO MOTEL GIRADOR,IBURA,CIDADE,COLISÃO TRASEIRA,CAMINHÃO- AUTO E MOTO PONTO FIXO GM TORRES,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa contínua,Não informado,2020,1,3,4,8.0
2020-01-03,08:10:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV GENERAL MAC ARTHUR,Não informado,EM FRENTE AO EDIFÍCIO MARIA FERREIRA DE CASTRO,IMBIRIBEIRA,Não informado,ABALROAMENTO LONGITUDINAL,ENGAVETAMENTO S/ VITIMA ENTRE TRES VEICULOS. GM RAMBALDI E MARCOS MAIA NO LOCAL,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,40.0,Única,Faixa seccionada,Não informado,2020,1,3,4,8.0
2020-01-03,08:29:00,SEM VÍTIMA,CANCELADA,SAN MARTIN,RUA MANOEL VIEIRA,Não informado,PROX. A IGREJA ASSEMBLEIA DE DEUS,SAN MARTIN,Não informado,COLISÃO,MOTO E AUTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,1,3,4,8.0
2020-01-03,08:44:00,COM VÍTIMA,FINALIZADA,CABANGA,RUA NOVA DA CABANGA,AV SATURNINO DE BRITO,EMBAIXO DO VIADUTO CAP. TEMUDO,CABANGA,SUBURBIO,ABALROAMENTO LONGITUDINAL,MOTO E AUTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,1,3,4,8.0
2020-01-03,09:06:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,Não informado,EM FRENTE AO RESTAURANTE FAMILIA JULIANO,BOA VIAGEM,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VITIMAS GM EDSON E DECIO QTH,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Única,Faixa seccionada,Não informado,2020,1,3,4,9.0
2020-01-03,09:16:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,Não informado,TABELIONATO FIGUEIREDO,PINA,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VITIMAS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Única,Faixa contínua,Não informado,2020,1,3,4,9.0
2020-01-03,09:34:00,SEM VÍTIMA,FINALIZADA,Não informado,AV MARECHAL MASCARENHAS DE MORAES,Não informado,LADO OPOSTO AO FERRO +,Não informado,SUBURBIO,COLISÃO TRASEIRA,COLISAO S/ VITIMA ENTRE DOIS VEICULOS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Não informado,Não existe,Não há placas,60.0,Dupla,Canteiro central,Não informado,2020,1,3,4,9.0
2020-01-03,09:42:00,SEM VÍTIMA,DUPLICIDADE,IMBIRIBEIRA,AV ANTONIO TORRES GALVAO,Não informado,EM FRENTE A LOJA GESSO UNIVERSAL,IMBIRIBEIRA,Não informado,COLISÃO,COLISÃO SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,1,3,4,9.0
2020-01-03,09:46:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA ALFREDO MARCONDES,Não informado,EM FRENTE AO Nº 68,IMBIRIBEIRA,Não informado,COLISÃO TRASEIRA,COLISÃO SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,Não informado,2020,1,3,4,9.0
2020-01-03,10:15:00,SEM VÍTIMA,CANCELADA,AREIAS,AV IZABEL DE GOES,AV RECIFE,LADO OPOSTO DA CONCESSIONARIA CHEVROLET,AREIAS,Não informado,COLISÃO,CAMINHÃO E AUTO,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,1,3,4,10.0
2020-01-03,10:42:00,SEM VÍTIMA,FINALIZADA,TORRÕES,AV ENGENHEIRO ABDIAS DE CARVALHO,Não informado,AO LADO DA UPA,TORRÕES,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VITIMAS,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,60.0,Única,Faixa seccionada,Não informado,2020,1,3,4,10.0
2020-01-03,10:48:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PADRE BERNADINO PESSOA,RUA DOS NAVEGANTES,RESTAURANTE ILHA DOS NAVEGANTES,BOA VIAGEM,Não informado,CHOQUE VEÍCULO PARADO,COLISAO S/ VITIMA. ENTRE DOIS VEICULOS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,30.0,Única,Faixa seccionada,Não informado,2020,1,3,4,10.0
2020-01-03,10:54:00,SEM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,AV CAPITAO GREGORIO DE CALDAS,HN VEÍCULOS,AREIAS,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMAS ENTRE UM ONIBUS E TRES AUTOS,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,60.0,Dupla,Canteiro central,Não informado,2020,1,3,4,10.0
2020-01-03,11:41:00,SEM VÍTIMA,FINALIZADA,FUNDÃO,AV BEBERIBE,RUA AURIFLAMA,VIA NET ACESSÓRIOS E MANUTENÇÃO,FUNDÃO,CIDADE,COLISÃO TRASEIRA,COLISÃO S/VITIMAS DOIS AUTOS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,50.0,Dupla,Blocos,Não informado,2020,1,3,4,11.0
2020-01-03,13:27:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA RIBEIRO DE BRITO,RUA GENERAL AMERICANO FREIRE,POSTO BR,BOA VIAGEM,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO SEM VITIMA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,Não informado,2020,1,3,4,13.0
2020-01-03,13:54:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,Não informado,EM FRENTE AO SEMÁFORO 343,SANTO AMARO,Não informado,COLISÃO TRASEIRA,COLISÃO SEM VITIMA,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Não informado,Faixa contínua,Não informado,2020,1,3,4,13.0
2020-01-03,14:04:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),RUA TOME GIBSON,NA ENTRADA PARA A CAPELA DO FREI DAMIÃO / ENTRADA DO GTO,BOA VIAGEM,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO COM VITIMA/ 2 VITIMAS ...EQUIPE DO BOMBEIRO NO LOCAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Canteiro central,Não informado,2020,1,3,4,14.0
2020-01-03,14:19:00,COM VÍTIMA,FINALIZADA,APIPUCOS,RUA DOIS IRMAOS,Não informado,AO LADO DO COLEGIO CANDIDO DUARTE,APIPUCOS,CIDADE,COLISÃO TRASEIRA,COLISÃO COM VITIMA...AGUARDANDO SAMU,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Dupla,Faixa contínua,Não informado,2020,1,3,4,14.0
2020-01-03,14:53:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,AV CAXANGA,RUA SOUZA BANDEIRA,Não informado,CORDEIRO,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Única,Faixa seccionada,Não informado,2020,1,3,4,14.0
2020-01-03,15:24:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,RUA JOSE OSORIO,MERCADO DA MADALENA,MADALENA,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VITIMA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,50.0,Única,Não existe,Não informado,2020,1,3,4,15.0
2020-01-03,15:46:00,COM VÍTIMA,FINALIZADA,DERBY,RUA HENRIQUE DIAS,AV GOVERNADOR AGAMENON MAGALHAES,Não informado,DERBY,CIDADE,ABALROAMENTO LONGITUDINAL,AUTO E MOTO.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6a,60.0,Única,Faixa,Não informado,2020,1,3,4,15.0
2020-01-03,15:53:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV DOM JOAO VI,RUA PEDRO PAES MENDONCA,Não informado,BOA VIAGEM,CIDADE,COLISÃO TRASEIRA,COLISAO ENTRE AUTO E MOTO S/V,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Dupla,Canteiro central,Não informado,2020,1,3,4,15.0
2020-01-03,16:49:00,SEM VÍTIMA,FINALIZADA,PRADO,RUA PANDIA CALOGERAS,Não informado,SALÃO DE BELEZA NALDIA GOLDEIO,PRADO,Não informado,ABALROAMENTO TRANSVERSAL,COLISÃO SEM VITIMA,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Não existe,Não informado,2020,1,3,4,16.0
2020-01-03,17:05:00,SEM VÍTIMA,FINALIZADA,ÁGUA FRIA,EST VELHA DE AGUA FRIA,Não informado,EM FRENTE AO ESTABELECIMENTO DELÍCIAS BOMBONS,ÁGUA FRIA,CIDADE,COLISÃO FRONTAL,COLISÃO SEM VÍTIMA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não informado,60.0,Única,Não informado,Não informado,2020,1,3,4,17.0
2020-01-03,18:37:00,SEM VÍTIMA,FINALIZADA,CASA FORTE,RUA LEONARDO BEZERRA CAVALCANTE,Não informado,Não informado,CASA FORTE,Não informado,ABALROAMENTO LONGITUDINAL,ENTRE DOIS AUTOS S/V,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,Não informado,2020,1,3,4,18.0
2020-01-03,18:42:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,AV JOAO DE BARROS,AV GOVERNADOR AGAMENON MAGALHAES,EM FRENTE AO Nº 2739,ESPINHEIRO,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Dupla,Canteiro central,Não informado,2020,1,3,4,18.0
2020-01-03,20:44:00,COM VÍTIMA,CANCELADA,BARRO,AV DR JOSE RUFINO,Não informado,E/F AO IMACULADA CONÇEIÇÃO,BARRO,Não informado,ATROPELAMENTO,AUTO PASSEIO X PEDESTRE COM VÍTIMA,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,1,3,4,20.0
2020-01-03,21:23:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV RECIFE,AV MARECHAL MASCARENHAS DE MORAES,LADO OPOSTO DA TOYOTA TOYOLEX,IMBIRIBEIRA,SUBURBIO,COLISÃO TRASEIRA,ONIBUS X AUTO PASSEIO S/V,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Não informado,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Única,Faixa seccionada,Não informado,2020,1,3,4,21.0
2020-01-03,21:41:00,SEM VÍTIMA,FINALIZADA,GRAÇAS,AV CONS ROSA E SILVA,Não informado,LADO OPOSTO AO Nº 239,GRAÇAS,SUBURBIO,COLISÃO FRONTAL,COLISAO SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40.0,Única,Faixa seccionada,Não informado,2020,1,3,4,21.0
2020-01-03,21:54:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DEZ DE JULHO,RUA CAMBOIM,EM FRENTE AO MAISON CHRISTAL,BOA VIAGEM,SUBURBIO,COLISÃO TRASEIRA,ONIBUS X AUTO PASSEIO S/V,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,Não informado,2020,1,3,4,21.0
2020-01-03,23:42:00,SEM VÍTIMA,FINALIZADA,IPSEP,RUA VIRGINIA HERACLIO,RUA ALVORADA,Não informado,IPSEP,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Mal iluminada,Não existe,Não há placas,60.0,Única,Não existe,Não informado,2020,1,3,4,23.0
2020-01-03,23:52:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA QUITERIO INACIO DE MELLO,RUA SAO MIGUEL,OPOSTO AO POSTO PBP,AFOGADOS,CIDADE,ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Não há placas,60.0,Única,Faixa seccionada,Não informado,2020,1,3,4,23.0
2020-01-04,02:18:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DEZ DE JULHO,RUA WALDEMAR NERY CARNEIRO MONTEIRO,Não informado,BOA VIAGEM,CIDADE,ABALROAMENTO TRANSVERSAL,COLISAO SEM VITIMAS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Intermitente,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Única,Faixa contínua,Não informado,2020,1,4,5,2.0
2020-01-04,08:23:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,RUA ERNESTO DE PAULA SANTOS,Não informado,NA AREA DE ABASTECIMENTO DO POSTO SETTA,BOA VIAGEM,Não informado,COLISÃO,COLISÃO SEM VITIMA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,1,4,5,8.0
2020-01-04,08:34:00,SEM VÍTIMA,FINALIZADA,SÃO JOSÉ,RUA FLORIANO PEIXOTO,Não informado,AO LADO DA PRAÇA JOAQUIM NABUCO,SÃO JOSÉ,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Única,Faixa seccionada,Não informado,2020,1,4,5,8.0
2020-01-04,09:06:00,COM VÍTIMA,FINALIZADA,HIPÓDROMO,RUA PRUDENTE DE MORAES,RUA MARQUES DE ABRANTES,EM FRENTE AO DEPOSITO SUPER GÁS,HIPÓDROMO,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO COM VITIMA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,30.0,Dupla,Não existe,Não informado,2020,1,4,5,9.0
2020-01-04,10:10:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,RUA ERNESTO DE PAULA SANTOS,PISTA LESTE,BOA VIAGEM,SUBURBIO,ABALROAMENTO TRANSVERSAL,DOIS AUTOS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Única,Canteiro central,Não informado,2020,1,4,5,10.0
2020-01-04,11:23:00,SEM VÍTIMA,FINALIZADA,LINHA DO TIRO,RUA ALTO DOS COQUEIROS,Não informado,Não informado,LINHA DO TIRO,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,Não informado,2020,1,4,5,11.0
2020-01-04,11:34:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,RUA TREZE DE MAIO,AV DA SAUDADE-,Não informado,SANTO AMARO,Não informado,ABALROAMENTO TRANSVERSAL,COLISÃO SEM VITIMA,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,40.0,Dupla,Não informado,Não informado,2020,1,4,5,11.0
2020-01-04,13:01:00,SEM VÍTIMA,FINALIZADA,DERBY,RUA DA BAIXA VERDE,RUA FELICIANO GOMES,EM FRENTE AO POSTE NºH 034450,DERBY,CIDADE,ABALROAMENTO TRANSVERSAL,COLISÃO SEM VÍTIMA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Única,Não existe,Não informado,2020,1,4,5,13.0
2020-01-04,13:06:00,SEM VÍTIMA,FINALIZADA,MANGABEIRA,AV NORTE,Não informado,EM FRENTE AO Nº 4371,MANGABEIRA,CIDADE,CHOQUE OBJETO FIXO,CHOQUE NO CANTEIRO CENTRAL DERRUBANDO A CAIXA DO SEMÁFORO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Dupla,Faixa contínua,Não informado,2020,1,4,5,13.0
2020-01-04,13:52:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA CONS PORTELA,Não informado,EM FRENTE AO Nº 676,ESPINHEIRO,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não informado,60.0,Única,Faixa contínua,Não informado,2020,1,4,5,13.0
2020-01-04,14:31:00,SEM VÍTIMA,FINALIZADA,DERBY,RUA JORNALISTA PAULO BITTENCOURT,RUA DA BAIXA VERDE,Não informado,DERBY,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Dupla,Faixa seccionada,Não informado,2020,1,4,5,14.0
2020-01-04,15:11:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,Não informado,LADO OP. CENTRAL DE FLAGRANTES,SANTO AMARO,Não informado,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Não informado,Não informado,Outras,60.0,Única,Faixa seccionada,Não informado,2020,1,4,5,15.0
2020-01-04,15:12:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA ARQUITETO LUIZ NUNES,Não informado,EM FRENTE AO RESIDENCIAL PINHEIROS,IMBIRIBEIRA,Não informado,ABALROAMENTO TRANSVERSAL,COLISÃO COM VITIMA ENTRE AUTO E MOTO.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40.0,Dupla,Faixa contínua,Não informado,2020,1,4,5,15.0
2020-01-04,15:23:00,SEM VÍTIMA,CANCELADA,BOA VISTA,RUA DA SANTA CRUZ,Não informado,EM FRENTE A PADARIA SANTA CRUZ,BOA VISTA,Não informado,COLISÃO,COLISÃO SEM VÍTIMA,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2020,1,4,5,15.0
2020-01-04,15:33:00,SEM VÍTIMA,FINALIZADA,CAXANGÁ,AV CAXANGA,Não informado,FIAT ITALIANA,CAXANGÁ,CIDADE,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não informado,Perfeito estado,Seca,Perfeito estado,Não informado,R-6a,60.0,Dupla,Faixa seccionada,Não informado,2020,1,4,5,15.0
2020-01-04,15:50:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA BENFICA,AV JOSE GONCALVES DE MEDEIROS,AO LADO BOSCH SERVIÇOS,MADALENA,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,40.0,Dupla,Faixa contínua,Não informado,2020,1,4,5,15.0
2020-01-04,15:51:00,SEM VÍTIMA,FINALIZADA,Não informado,AV JOAO DE BARROS,AV VISCONDE DE SUASSUNA,Não informado,Não informado,Não informado,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE DOIS AUTOS S/V,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Única,Faixa contínua,Não informado,2020,1,4,5,15.0
2020-01-04,16:01:00,SEM VÍTIMA,FINALIZADA,CASA AMARELA,RUA CASA AMARELA,Não informado,POR TRÁS DO ANEXO DO MERCADO DE CASA AMARELA,CASA AMARELA,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE DOIS AUTOS S/V,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,60.0,Dupla,Não existe,Não informado,2020,1,4,5,16.0
2020-01-04,18:08:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV GENERAL MAC ARTHUR,RUA DUQUE ESTRADA,E/F AO LE PARK --- VT 05 E 26 NO LOCAl,BOA VIAGEM,SUBURBIO,ABALROAMENTO LONGITUDINAL,ENTRE AUTO E MOTO COM VÍTIMA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Não há placas,40.0,Única,Faixa seccionada,Não informado,2020,1,4,5,18.0
2020-01-04,18:22:00,SEM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,Não informado,EM CIMA DA PONTE,AREIAS,CIDADE,COLISÃO TRASEIRA,COLISAO SEM VITIMAS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Viaduto,Bom,Não existe,Incompleta,Seca,Não informado,Não existe,Não informado,60.0,Dupla,Canteiro central,Não informado,2020,1,4,5,18.0
